policy_step,time_sec,state,joint_idx,raw_idx,raw_action,mapped_action,action_scale,scaled,default_q,command,q,dq,control_type,policy_kp,policy_kd,low_qd,low_qd_dot,low_kp,low_kd,low_tau_pre_clamp,torque_limit,fsm_final_tau,bridge_tau_pvt_false,raw_actions,mapped_actions,obs_ang_vel,obs_gravity,obs_commands,obs_lin_vel,obs_vec
10,1776796835.890185833,rl_flat,3,3,-1.012582779,-1.012582779,0.500000000,-0.506291389,0.000000000,-0.506291389,0.373842180,-5.937737465,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.072161007,20.000000000,-1.072161007,-1.072161007,"-0.606630;0.287881;-0.806039;-1.012583;0.670590;0.274501;-0.767968;-0.456520","-0.606630;0.287881;-0.806039;-1.012583;0.670590;0.274501;-0.767968;-0.456520","-0.100510;-2.967494;0.111597","-0.050266;0.019984;-0.998536","0.000000;0.000000;0.000000","0.049682;-0.025141;0.750831","-0.025127;-0.741874;0.027899;-0.050266;0.019984;-0.998536;0.000000;0.000000;0.000000;-0.009653;0.049019;0.108244;0.215488;-0.423690;-0.408605;-0.024473;0.034966;0.126591;0.067920;0.180040;0.195486;-0.296887;-0.131627;-0.683737;0.272355;-0.787837;-0.989015;0.839563;0.324791;-0.822523;-0.506806;0.099364;-0.050281"
10,1776796835.890185833,rl_flat,7,7,-0.456519574,-0.456519574,0.500000000,-0.228259787,0.000000000,-0.228259787,0.169749781,-2.632533073,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.518961091,20.000000000,-0.518961091,-0.518961091,"-0.606630;0.287881;-0.806039;-1.012583;0.670590;0.274501;-0.767968;-0.456520","-0.606630;0.287881;-0.806039;-1.012583;0.670590;0.274501;-0.767968;-0.456520","-0.100510;-2.967494;0.111597","-0.050266;0.019984;-0.998536","0.000000;0.000000;0.000000","0.049682;-0.025141;0.750831","-0.025127;-0.741874;0.027899;-0.050266;0.019984;-0.998536;0.000000;0.000000;0.000000;-0.009653;0.049019;0.108244;0.215488;-0.423690;-0.408605;-0.024473;0.034966;0.126591;0.067920;0.180040;0.195486;-0.296887;-0.131627;-0.683737;0.272355;-0.787837;-0.989015;0.839563;0.324791;-0.822523;-0.506806;0.099364;-0.050281"
11,1776796835.910159826,rl_flat,3,3,-1.021674633,-1.021674633,0.500000000,-0.510837317,0.000000000,-0.510837317,0.314891666,-5.905208111,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.150462651,20.000000000,-1.150462651,-1.150462651,"-0.513118;0.294582;-0.801258;-1.021675;0.550720;0.212804;-0.757989;-0.482366","-0.513118;0.294582;-0.801258;-1.021675;0.550720;0.212804;-0.757989;-0.482366","-0.039461;-2.732913;0.064136","-0.078461;0.020713;-0.996702","0.000000;0.000000;0.000000","0.070870;-0.025698;0.749109","-0.009865;-0.683228;0.016034;-0.078461;0.020713;-0.996702;0.000000;0.000000;0.000000;-0.016324;0.056337;0.134702;0.228224;-0.392512;-0.373368;-0.039811;0.034222;0.135214;0.059335;0.139855;0.165829;-0.295260;-0.092244;-0.606630;0.287881;-0.806039;-1.012583;0.670590;0.274501;-0.767968;-0.456520;0.141740;-0.051396"
11,1776796835.910159826,rl_flat,7,7,-0.482366443,-0.482366443,0.500000000,-0.241183221,0.000000000,-0.241183221,0.147852004,-1.844881773,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.297701627,20.000000000,-1.297701627,-1.297701627,"-0.513118;0.294582;-0.801258;-1.021675;0.550720;0.212804;-0.757989;-0.482366","-0.513118;0.294582;-0.801258;-1.021675;0.550720;0.212804;-0.757989;-0.482366","-0.039461;-2.732913;0.064136","-0.078461;0.020713;-0.996702","0.000000;0.000000;0.000000","0.070870;-0.025698;0.749109","-0.009865;-0.683228;0.016034;-0.078461;0.020713;-0.996702;0.000000;0.000000;0.000000;-0.016324;0.056337;0.134702;0.228224;-0.392512;-0.373368;-0.039811;0.034222;0.135214;0.059335;0.139855;0.165829;-0.295260;-0.092244;-0.606630;0.287881;-0.806039;-1.012583;0.670590;0.274501;-0.767968;-0.456520;0.141740;-0.051396"
12,1776796835.930166006,rl_flat,3,3,-1.013429523,-1.013429523,0.500000000,-0.506714761,0.000000000,-0.506714761,0.255499214,-5.949874401,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.067320234,20.000000000,-1.067320234,-1.067320234,"-0.419291;0.310652;-0.752357;-1.013430;0.393662;0.169746;-0.694938;-0.518008","-0.419291;0.310652;-0.752357;-1.013430;0.393662;0.169746;-0.694938;-0.518008","0.026243;-2.405464;0.016717","-0.103684;0.020705;-0.994395","0.000000;0.000000;0.000000","0.057672;-0.016640;0.610175","0.006561;-0.601366;0.004179;-0.103684;0.020705;-0.994395;0.000000;0.000000;0.000000;-0.025684;0.061679;0.161627;0.238024;-0.368735;-0.342612;-0.050358;0.020890;0.132801;0.041051;0.105815;0.146332;-0.297494;-0.072057;-0.513118;0.294582;-0.801258;-1.021675;0.550720;0.212804;-0.757989;-0.482366;0.115344;-0.033279"
12,1776796835.930166006,rl_flat,7,7,-0.518007636,-0.518007636,0.500000000,-0.259003818,0.000000000,-0.259003818,0.132133991,-1.441139102,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.825632626,20.000000000,-1.825632626,-1.825632626,"-0.419291;0.310652;-0.752357;-1.013430;0.393662;0.169746;-0.694938;-0.518008","-0.419291;0.310652;-0.752357;-1.013430;0.393662;0.169746;-0.694938;-0.518008","0.026243;-2.405464;0.016717","-0.103684;0.020705;-0.994395","0.000000;0.000000;0.000000","0.057672;-0.016640;0.610175","0.006561;-0.601366;0.004179;-0.103684;0.020705;-0.994395;0.000000;0.000000;0.000000;-0.025684;0.061679;0.161627;0.238024;-0.368735;-0.342612;-0.050358;0.020890;0.132801;0.041051;0.105815;0.146332;-0.297494;-0.072057;-0.513118;0.294582;-0.801258;-1.021675;0.550720;0.212804;-0.757989;-0.482366;0.115344;-0.033279"
13,1776796835.950157881,rl_flat,3,3,-1.081923962,-1.081923962,0.500000000,-0.540961981,0.000000000,-0.540961981,0.197466448,-5.639400959,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.709542012,20.000000000,-1.709542012,-1.709542012,"-0.367322;0.302356;-0.722345;-1.081924;0.270023;0.140202;-0.659903;-0.620490","-0.367322;0.302356;-0.722345;-1.081924;0.270023;0.140202;-0.659903;-0.620490","0.079665;-2.019912;-0.023027","-0.125199;0.020088;-0.991928","0.000000;0.000000;0.000000","0.034751;-0.007855;0.488984","0.019916;-0.504978;-0.005757;-0.125199;0.020088;-0.991928;0.000000;0.000000;0.000000;-0.035711;0.063163;0.186851;0.243134;-0.350160;-0.314235;-0.047800;-0.003264;0.121024;0.014897;0.086057;0.140244;-0.281970;-0.061567;-0.419291;0.310652;-0.752357;-1.013430;0.393662;0.169746;-0.694938;-0.518008;0.069503;-0.015709"
13,1776796835.950157881,rl_flat,7,7,-0.620490193,-0.620490193,0.500000000,-0.310245097,0.000000000,-0.310245097,0.118782081,-1.231335163,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.582750481,20.000000000,-2.582750481,-2.582750481,"-0.367322;0.302356;-0.722345;-1.081924;0.270023;0.140202;-0.659903;-0.620490","-0.367322;0.302356;-0.722345;-1.081924;0.270023;0.140202;-0.659903;-0.620490","0.079665;-2.019912;-0.023027","-0.125199;0.020088;-0.991928","0.000000;0.000000;0.000000","0.034751;-0.007855;0.488984","0.019916;-0.504978;-0.005757;-0.125199;0.020088;-0.991928;0.000000;0.000000;0.000000;-0.035711;0.063163;0.186851;0.243134;-0.350160;-0.314235;-0.047800;-0.003264;0.121024;0.014897;0.086057;0.140244;-0.281970;-0.061567;-0.419291;0.310652;-0.752357;-1.013430;0.393662;0.169746;-0.694938;-0.518008;0.069503;-0.015709"
14,1776796835.970181942,rl_flat,3,3,-1.272040486,-1.272040486,0.500000000,-0.636020243,0.000000000,-0.636020243,0.153106973,-5.495483875,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.917845696,20.000000000,-2.917845696,-2.917845696,"-0.382988;0.300661;-0.721940;-1.272040;0.197223;0.119129;-0.646013;-0.850780","-0.382988;0.300661;-0.721940;-1.272040;0.197223;0.119129;-0.646013;-0.850780","0.066021;-1.676853;-0.040844","-0.139454;0.019449;-0.990038","0.000000;0.000000;0.000000","0.003218;-0.002350;0.371489","0.016505;-0.419213;-0.010211;-0.139454;0.019449;-0.990038;0.000000;0.000000;0.000000;-0.042017;0.062095;0.204868;0.244220;-0.337073;-0.293427;-0.032765;-0.006142;0.107043;0.003653;0.080502;0.121579;-0.274774;-0.066225;-0.367322;0.302356;-0.722345;-1.081924;0.270023;0.140202;-0.659903;-0.620490;0.006437;-0.004699"
14,1776796835.970181942,rl_flat,7,7,-0.850780487,-0.850780487,0.500000000,-0.425390244,0.000000000,-0.425390244,0.108411774,-1.324494600,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.832392120,20.000000000,-3.832392120,-3.832392120,"-0.382988;0.300661;-0.721940;-1.272040;0.197223;0.119129;-0.646013;-0.850780","-0.382988;0.300661;-0.721940;-1.272040;0.197223;0.119129;-0.646013;-0.850780","0.066021;-1.676853;-0.040844","-0.139454;0.019449;-0.990038","0.000000;0.000000;0.000000","0.003218;-0.002350;0.371489","0.016505;-0.419213;-0.010211;-0.139454;0.019449;-0.990038;0.000000;0.000000;0.000000;-0.042017;0.062095;0.204868;0.244220;-0.337073;-0.293427;-0.032765;-0.006142;0.107043;0.003653;0.080502;0.121579;-0.274774;-0.066225;-0.367322;0.302356;-0.722345;-1.081924;0.270023;0.140202;-0.659903;-0.620490;0.006437;-0.004699"
15,1776796835.990276814,rl_flat,3,3,-1.537069201,-1.537069201,0.500000000,-0.768534601,0.000000000,-0.768534601,0.094669729,-6.135976791,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.929366475,20.000000000,-3.929366475,-3.929366475,"-0.473596;0.298518;-0.750843;-1.537069;0.169901;0.131522;-0.616511;-1.115657","-0.473596;0.298518;-0.750843;-1.537069;0.169901;0.131522;-0.616511;-1.115657","0.065405;-1.221262;-0.062347","-0.153245;0.018760;-0.988010","0.000000;0.000000;0.000000","0.008395;-0.002118;0.371409","0.016351;-0.305315;-0.015587;-0.153245;0.018760;-0.988010;0.000000;0.000000;0.000000;-0.045877;0.060866;0.224231;0.244300;-0.321328;-0.272614;-0.010779;-0.006517;0.090104;-0.000818;0.077142;0.091579;-0.306799;-0.104322;-0.382988;0.300661;-0.721940;-1.272040;0.197223;0.119129;-0.646013;-0.850780;0.016790;-0.004235"
15,1776796835.990276814,rl_flat,7,7,-1.115656614,-1.115656614,0.500000000,-0.557828307,0.000000000,-0.557828307,0.090661526,-2.086445570,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-4.745869076,20.000000000,-4.745869076,-4.745869076,"-0.473596;0.298518;-0.750843;-1.537069;0.169901;0.131522;-0.616511;-1.115657","-0.473596;0.298518;-0.750843;-1.537069;0.169901;0.131522;-0.616511;-1.115657","0.065405;-1.221262;-0.062347","-0.153245;0.018760;-0.988010","0.000000;0.000000;0.000000","0.008395;-0.002118;0.371409","0.016351;-0.305315;-0.015587;-0.153245;0.018760;-0.988010;0.000000;0.000000;0.000000;-0.045877;0.060866;0.224231;0.244300;-0.321328;-0.272614;-0.010779;-0.006517;0.090104;-0.000818;0.077142;0.091579;-0.306799;-0.104322;-0.382988;0.300661;-0.721940;-1.272040;0.197223;0.119129;-0.646013;-0.850780;0.016790;-0.004235"
16,1776796836.010306835,rl_flat,3,3,-1.763506055,-1.763506055,0.500000000,-0.881753027,0.000000000,-0.881753027,0.023962138,-7.712834835,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.969891948,20.000000000,-3.969891948,-3.969891948,"-0.558396;0.335891;-0.765795;-1.763506;0.210415;0.158508;-0.604915;-1.370229","-0.558396;0.335891;-0.765795;-1.763506;0.210415;0.158508;-0.604915;-1.370229","0.154254;-0.750891;-0.087630","-0.162401;0.017544;-0.986569","0.000000;0.000000;0.000000","-0.032385;0.006686;0.243874","0.038564;-0.187723;-0.021907;-0.162401;0.017544;-0.986569;0.000000;0.000000;0.000000;-0.047286;0.058972;0.240875;0.244324;-0.307621;-0.257883;-0.009378;-0.012323;0.080230;0.001888;0.058916;0.061167;-0.385642;-0.166252;-0.473596;0.298518;-0.750843;-1.537069;0.169901;0.131522;-0.616511;-1.115657;-0.064770;0.013373"
16,1776796836.010306835,rl_flat,7,7,-1.370229125,-1.370229125,0.500000000,-0.685114563,0.000000000,-0.685114563,0.062101156,-3.325035572,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.218789011,20.000000000,-5.218789011,-5.218789011,"-0.558396;0.335891;-0.765795;-1.763506;0.210415;0.158508;-0.604915;-1.370229","-0.558396;0.335891;-0.765795;-1.763506;0.210415;0.158508;-0.604915;-1.370229","0.154254;-0.750891;-0.087630","-0.162401;0.017544;-0.986569","0.000000;0.000000;0.000000","-0.032385;0.006686;0.243874","0.038564;-0.187723;-0.021907;-0.162401;0.017544;-0.986569;0.000000;0.000000;0.000000;-0.047286;0.058972;0.240875;0.244324;-0.307621;-0.257883;-0.009378;-0.012323;0.080230;0.001888;0.058916;0.061167;-0.385642;-0.166252;-0.473596;0.298518;-0.750843;-1.537069;0.169901;0.131522;-0.616511;-1.115657;-0.064770;0.013373"
17,1776796836.030383825,rl_flat,3,3,-1.875690699,-1.875690699,0.500000000,-0.937845349,0.000000000,-0.937845349,-0.083584517,-9.729200363,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.001861227,20.000000000,-3.001861227,-3.001861227,"-0.652044;0.405819;-0.696733;-1.875691;0.292749;0.217963;-0.559392;-1.502570","-0.652044;0.405819;-0.696733;-1.875691;0.292749;0.217963;-0.559392;-1.502570","0.275893;-0.206975;-0.113791","-0.167360;0.014593;-0.985788","0.000000;0.000000;0.000000","-0.066035;0.021739;0.143253","0.068973;-0.051744;-0.028448;-0.167360;0.014593;-0.985788;0.000000;0.000000;0.000000;-0.050852;0.054872;0.259191;0.246386;-0.297912;-0.248316;-0.018454;-0.020158;0.072803;0.014019;0.027134;0.024351;-0.486460;-0.244604;-0.558396;0.335891;-0.765795;-1.763506;0.210415;0.158508;-0.604915;-1.370229;-0.132071;0.043478"
17,1776796836.030383825,rl_flat,7,7,-1.502570391,-1.502570391,0.500000000,-0.751285195,0.000000000,-0.751285195,0.010285998,-4.892071724,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-4.726122367,20.000000000,-4.726122367,-4.726122367,"-0.652044;0.405819;-0.696733;-1.875691;0.292749;0.217963;-0.559392;-1.502570","-0.652044;0.405819;-0.696733;-1.875691;0.292749;0.217963;-0.559392;-1.502570","0.275893;-0.206975;-0.113791","-0.167360;0.014593;-0.985788","0.000000;0.000000;0.000000","-0.066035;0.021739;0.143253","0.068973;-0.051744;-0.028448;-0.167360;0.014593;-0.985788;0.000000;0.000000;0.000000;-0.050852;0.054872;0.259191;0.246386;-0.297912;-0.248316;-0.018454;-0.020158;0.072803;0.014019;0.027134;0.024351;-0.486460;-0.244604;-0.558396;0.335891;-0.765795;-1.763506;0.210415;0.158508;-0.604915;-1.370229;-0.132071;0.043478"
18,1776796836.050390005,rl_flat,3,3,-1.893143773,-1.893143773,0.500000000,-0.946571887,0.000000000,-0.946571887,-0.206716359,-10.379187584,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.582226628,20.000000000,-2.582226628,-2.582226628,"-0.741457;0.483037;-0.590244;-1.893144;0.420607;0.284544;-0.497734;-1.553673","-0.741457;0.483037;-0.590244;-1.893144;0.420607;0.284544;-0.497734;-1.553673","0.363451;0.282458;-0.135915","-0.166231;0.010395;-0.986032","0.000000;0.000000;0.000000","-0.104907;0.038332;0.028364","0.090863;0.070615;-0.033979;-0.166231;0.010395;-0.986032;0.000000;0.000000;0.000000;-0.056277;0.049208;0.276402;0.252608;-0.295140;-0.246996;-0.025283;-0.025705;0.073405;0.036246;0.000142;-0.007690;-0.518959;-0.277831;-0.652044;0.405819;-0.696733;-1.875691;0.292749;0.217963;-0.559392;-1.502570;-0.209814;0.076665"
18,1776796836.050390005,rl_flat,7,7,-1.553672910,-1.553672910,0.500000000,-0.776836455,0.000000000,-0.776836455,-0.054429431,-5.556612492,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-4.488329238,20.000000000,-4.488329238,-4.488329238,"-0.741457;0.483037;-0.590244;-1.893144;0.420607;0.284544;-0.497734;-1.553673","-0.741457;0.483037;-0.590244;-1.893144;0.420607;0.284544;-0.497734;-1.553673","0.363451;0.282458;-0.135915","-0.166231;0.010395;-0.986032","0.000000;0.000000;0.000000","-0.104907;0.038332;0.028364","0.090863;0.070615;-0.033979;-0.166231;0.010395;-0.986032;0.000000;0.000000;0.000000;-0.056277;0.049208;0.276402;0.252608;-0.295140;-0.246996;-0.025283;-0.025705;0.073405;0.036246;0.000142;-0.007690;-0.518959;-0.277831;-0.652044;0.405819;-0.696733;-1.875691;0.292749;0.217963;-0.559392;-1.502570;-0.209814;0.076665"
19,1776796836.070479870,rl_flat,3,3,-1.689321399,-1.689321399,0.500000000,-0.844660699,0.000000000,-0.844660699,-0.366139770,-10.114682198,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.621852285,20.000000000,-1.621852285,-1.621852285,"-0.845459;0.565561;-0.445972;-1.689321;0.544606;0.403211;-0.361781;-1.385741","-0.845459;0.565561;-0.445972;-1.689321;0.544606;0.403211;-0.361781;-1.385741","0.421947;0.879262;-0.163133","-0.156290;0.003673;-0.987704","0.000000;0.000000;0.000000","-0.128923;0.046924;-0.047010","0.105487;0.219816;-0.040783;-0.156290;0.003673;-0.987704;0.000000;0.000000;0.000000;-0.065385;0.040191;0.304276;0.268205;-0.300130;-0.255846;-0.030633;-0.029830;0.096487;0.053079;-0.028465;-0.042520;-0.505734;-0.365223;-0.741457;0.483037;-0.590244;-1.893144;0.420607;0.284544;-0.497734;-1.553673;-0.257845;0.093848"
19,1776796836.070479870,rl_flat,7,7,-1.385740995,-1.385740995,0.500000000,-0.692870498,0.000000000,-0.692870498,-0.159348458,-7.304467678,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.124436581,20.000000000,-2.124436581,-2.124436581,"-0.845459;0.565561;-0.445972;-1.689321;0.544606;0.403211;-0.361781;-1.385741","-0.845459;0.565561;-0.445972;-1.689321;0.544606;0.403211;-0.361781;-1.385741","0.421947;0.879262;-0.163133","-0.156290;0.003673;-0.987704","0.000000;0.000000;0.000000","-0.128923;0.046924;-0.047010","0.105487;0.219816;-0.040783;-0.156290;0.003673;-0.987704;0.000000;0.000000;0.000000;-0.065385;0.040191;0.304276;0.268205;-0.300130;-0.255846;-0.030633;-0.029830;0.096487;0.053079;-0.028465;-0.042520;-0.505734;-0.365223;-0.741457;0.483037;-0.590244;-1.893144;0.420607;0.284544;-0.497734;-1.553673;-0.257845;0.093848"
20,1776796836.090433836,rl_flat,3,3,-1.373345256,-1.373345256,0.500000000,-0.686672628,0.000000000,-0.686672628,-0.554273725,-10.550662994,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.543795174,20.000000000,0.543795174,0.543795174,"-0.981996;0.647380;-0.303458;-1.373345;0.681042;0.514894;-0.199872;-1.120995","-0.981996;0.647380;-0.303458;-1.373345;0.681042;0.514894;-0.199872;-1.120995","0.424079;1.453579;-0.185866","-0.134588;-0.004458;-0.990892","0.000000;0.000000;0.000000","-0.175395;0.054927;-0.191864","0.106020;0.363395;-0.046466;-0.134588;-0.004458;-0.990892;0.000000;0.000000;0.000000;-0.076876;0.029178;0.337773;0.286379;-0.315201;-0.276374;-0.032232;-0.030493;0.088021;0.046611;-0.052226;-0.067916;-0.527533;-0.396777;-0.845459;0.565561;-0.445972;-1.689321;0.544606;0.403211;-0.361781;-1.385741;-0.350791;0.109854"
20,1776796836.090433836,rl_flat,7,7,-1.120994687,-1.120994687,0.500000000,-0.560497344,0.000000000,-0.560497344,-0.298516631,-7.935534954,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.097291487,20.000000000,-0.097291487,-0.097291487,"-0.981996;0.647380;-0.303458;-1.373345;0.681042;0.514894;-0.199872;-1.120995","-0.981996;0.647380;-0.303458;-1.373345;0.681042;0.514894;-0.199872;-1.120995","0.424079;1.453579;-0.185866","-0.134588;-0.004458;-0.990892","0.000000;0.000000;0.000000","-0.175395;0.054927;-0.191864","0.106020;0.363395;-0.046466;-0.134588;-0.004458;-0.990892;0.000000;0.000000;0.000000;-0.076876;0.029178;0.337773;0.286379;-0.315201;-0.276374;-0.032232;-0.030493;0.088021;0.046611;-0.052226;-0.067916;-0.527533;-0.396777;-0.845459;0.565561;-0.445972;-1.689321;0.544606;0.403211;-0.361781;-1.385741;-0.350791;0.109854"
21,1776796836.110549927,rl_flat,3,3,-0.854632437,-0.854632437,0.500000000,-0.427316219,0.000000000,-0.427316219,-0.868041217,-9.452596664,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,2.647940817,20.000000000,2.647940817,2.647940817,"-1.181159;0.729005;-0.116618;-0.854632;0.836385;0.638204;-0.018687;-0.692897","-1.181159;0.729005;-0.116618;-0.854632;0.836385;0.638204;-0.018687;-0.692897","0.268577;2.200983;-0.184691","-0.075056;-0.016228;-0.997047","0.000000;0.000000;0.000000","-0.201355;0.052567;-0.322762","0.067144;0.550246;-0.046173;-0.075056;-0.016228;-0.997047;0.000000;0.000000;0.000000;-0.095566;0.012053;0.381459;0.306470;-0.358654;-0.327881;-0.025293;-0.022222;0.053980;0.018794;-0.079456;-0.088781;-0.472630;-0.377750;-0.981996;0.647380;-0.303458;-1.373345;0.681042;0.514894;-0.199872;-1.120995;-0.402710;0.105133"
21,1776796836.110549927,rl_flat,7,7,-0.692897379,-0.692897379,0.500000000,-0.346448690,0.000000000,-0.346448690,-0.543347418,-7.555000782,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,2.059840694,20.000000000,2.059840694,2.059840694,"-1.181159;0.729005;-0.116618;-0.854632;0.836385;0.638204;-0.018687;-0.692897","-1.181159;0.729005;-0.116618;-0.854632;0.836385;0.638204;-0.018687;-0.692897","0.268577;2.200983;-0.184691","-0.075056;-0.016228;-0.997047","0.000000;0.000000;0.000000","-0.201355;0.052567;-0.322762","0.067144;0.550246;-0.046173;-0.075056;-0.016228;-0.997047;0.000000;0.000000;0.000000;-0.095566;0.012053;0.381459;0.306470;-0.358654;-0.327881;-0.025293;-0.022222;0.053980;0.018794;-0.079456;-0.088781;-0.472630;-0.377750;-0.981996;0.647380;-0.303458;-1.373345;0.681042;0.514894;-0.199872;-1.120995;-0.402710;0.105133"
22,1776796836.130596876,rl_flat,3,3,-0.236125454,-0.236125454,0.500000000,-0.118062727,0.000000000,-0.118062727,-1.152193904,-7.328751087,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,4.505279507,20.000000000,4.505279507,4.505279507,"-1.401612;0.807496;0.037336;-0.236125;1.014756;0.711909;0.121735;-0.203854","-1.401612;0.807496;0.037336;-0.236125;1.014756;0.711909;0.121735;-0.203854","0.099050;2.591753;-0.109035","0.012867;-0.022762;-0.999658","0.000000;0.000000;0.000000","-0.165888;0.045155;-0.374795","0.024762;0.647938;-0.027259;0.012867;-0.022762;-0.999658;0.000000;0.000000;0.000000;-0.110527;-0.000250;0.401828;0.308158;-0.421542;-0.394130;-0.016410;-0.012189;0.016377;-0.005244;-0.089947;-0.089448;-0.366438;-0.316044;-1.181159;0.729005;-0.116618;-0.854632;0.836385;0.638204;-0.018687;-0.692897;-0.331775;0.090310"
22,1776796836.130596876,rl_flat,7,7,-0.203854144,-0.203854144,0.500000000,-0.101927072,0.000000000,-0.101927072,-0.781085849,-6.320879459,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.884542242,20.000000000,3.884542242,3.884542242,"-1.401612;0.807496;0.037336;-0.236125;1.014756;0.711909;0.121735;-0.203854","-1.401612;0.807496;0.037336;-0.236125;1.014756;0.711909;0.121735;-0.203854","0.099050;2.591753;-0.109035","0.012867;-0.022762;-0.999658","0.000000;0.000000;0.000000","-0.165888;0.045155;-0.374795","0.024762;0.647938;-0.027259;0.012867;-0.022762;-0.999658;0.000000;0.000000;0.000000;-0.110527;-0.000250;0.401828;0.308158;-0.421542;-0.394130;-0.016410;-0.012189;0.016377;-0.005244;-0.089947;-0.089448;-0.366438;-0.316044;-1.181159;0.729005;-0.116618;-0.854632;0.836385;0.638204;-0.018687;-0.692897;-0.331775;0.090310"
23,1776796836.150663853,rl_flat,3,3,0.372871608,0.372871608,0.500000000,0.186435804,0.000000000,0.186435804,-1.308536291,-4.762994766,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,5.954407556,20.000000000,5.954407556,5.954407556,"-1.556184;0.850950;0.111041;0.372872;1.149874;0.747251;0.157906;0.237734","-1.556184;0.850950;0.111041;0.372872;1.149874;0.747251;0.157906;0.237734","0.005030;2.519545;-0.032672","0.085018;-0.023892;-0.996093","0.000000;0.000000;0.000000","-0.115730;0.041443;-0.373364","0.001258;0.629886;-0.008168;0.085018;-0.023892;-0.996093;0.000000;0.000000;0.000000;-0.118207;-0.005389;0.400406;0.298561;-0.473601;-0.442351;-0.011579;-0.006797;-0.009069;-0.019897;-0.091055;-0.080726;-0.238150;-0.223399;-1.401612;0.807496;0.037336;-0.236125;1.014756;0.711909;0.121735;-0.203854;-0.231461;0.082887"
23,1776796836.150663853,rl_flat,7,7,0.237733513,0.237733513,0.500000000,0.118866757,0.000000000,0.118866757,-0.922974944,-4.467985630,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,4.941356204,20.000000000,4.941356204,4.941356204,"-1.556184;0.850950;0.111041;0.372872;1.149874;0.747251;0.157906;0.237734","-1.556184;0.850950;0.111041;0.372872;1.149874;0.747251;0.157906;0.237734","0.005030;2.519545;-0.032672","0.085018;-0.023892;-0.996093","0.000000;0.000000;0.000000","-0.115730;0.041443;-0.373364","0.001258;0.629886;-0.008168;0.085018;-0.023892;-0.996093;0.000000;0.000000;0.000000;-0.118207;-0.005389;0.400406;0.298561;-0.473601;-0.442351;-0.011579;-0.006797;-0.009069;-0.019897;-0.091055;-0.080726;-0.238150;-0.223399;-1.401612;0.807496;0.037336;-0.236125;1.014756;0.711909;0.121735;-0.203854;-0.231461;0.082887"
